RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
4/22/2024 10:37,"2011 Fukushima nuclear disaster causes global harm, accident? 
",#tsumani,#nuclearpoweraccident,#globalcrisis,#californiacoastlinedisaster,#setsuden,#nationalmovement,#pacificoceandisaster,#radioactivewaste,#scarydisaster,#tsumani,Nuclear power plant meltdown causes tsunami  and danger in the Pacific Ocean and the California Coastline.,#Tsunami,#dangerous,#CaliforniaImpacted,#CaliforniaDanger,#TsunamiDanger,#PacificOceanPollution,#NuclearExposureCalifornia,#CaliforniaExposure,#NuclearMeltdown,#DangerinPacificOcean,49786
4/22/2024 10:37,So where did the contamination go after reaching California? Do we know the whole story? I'm not sure about eating seafood anymore.,#nucleardisasters,#earthquaketsunamis,#radioactiveseafood,#safeseafood,#setsudan,#thyroidcancer,#nuclearpowerplants,#radioactive,#nuclearcancercauses,#pacificoceancontamination,Is it safe to eat seafood? I suspect there is more we need to know......,#nucleardangers,#nuclearaccidents,#thyroidcancer,#safeseafood,#pacificpollution,#nuclearpollution,#radioactivejapan,#radioactivecalifornia,#nuclearrisk,#radioactiveillnessjapan,67668
4/22/2024 10:37,"The Fukushima nuclear disaster was a 2011 nuclear accident that was triggered by the Tōhoku earthquake on March 11, 2011, the most powerful earthquake ever recorded in Japan.  The earthquake triggered a tsunami with waves up to 130 feet tall, with 45 foot tall waves causing direc",#Fukushimanucleardisaster,#Tōhokuearthquake,#Nucleardisaster,#LargestJapanearthquake,#Japantsunami,#Disasterscausingchange,"#displacementapproximately156,",#JapanDisaster,#Deadlynuclearaccidents,#tsunamidanger,Japanese earthquake triigers Tsunami that results in the largest Japanese Nuclear accident. Many people relocated as a safety measure,#japaneselargestearthquake,#japantsunami,#Nuclearaccidents,#japannuclearaccident,#tsunamitriigersnuclearaccident,#largestjapaneseearthquake,#tsunamidangers,#Japansafetymeasures,#Japanevacuation,#Tsunamidamage,27647
4/22/2024 10:38,We shouldn't forget the Fukushima nuclear disaster.  Renewable energy is safer for the planet.,#nucleardisaster,#fukushimadisaster,#tohokuearthquake,#tsumanmijapan,#japandisaster,#japanradiation,#disaster,#nuclearpowerplant,#nuclearpowerdisaster,#exclusionzone,Help save the planet.  You don't have to worry about radiation with renewable energy.,#nucleardisasterjapan,#japantsunami,#exclusionzonejapan,#setsuden,#nuclearradiation,#japanearthquake,#daiichipowerplant,#populationdisplacement,#radiationpoisoning,#thyroidcancerrisk,78495
4/22/2024 10:38,The most powerful earthquake on record is the Tohoku earthquake caused by a nuclear accident at Daiichi Nuclear Power Plant. #earthquake #japan ,#earthquake,#powerplant,#nuclear,#thyroid cancer,#electricity ,#california coast   ,#powerful,#pacific ocean,#accident,#natural disaster,The most powerful earthquake in Japan was the Tohoku earthquake which was caused by nuclear disaster at power plant.,#energy,#crisis,#electricity,#nuclear accident,#tsuanmi ,#nuclearpowerplant,#accident,#California coast,#Pacific Ocean,#damage,28483
4/22/2024 10:38,165000 people suffered a Tsunami in Japan. This caused a lot of damage. The people had to decrease their electrical energy. Girls that were born at this time have a great chance of developing Thyroid cancer.  ,#The Fukushima nuclear disaster ,#Tōhoku earthquake,#tsunami with waves up to 130 feet ,#Large quantities of radioactive,"#displacement of appxly 156,0000 pp",#thyroid cancer,#energy shortage,#saving electricity,#energy consumption,#infant girls exposed,"Tsunami hits island causing stir and affecting 156,000 People. Electricity was a problem. People had to preserve electricity and this caused major disasters. Infant girls developed thyroid cancer as a result of this disaster.",#tsunami,#affecting thousands,#Electricity,#Electricity preserved,#Infant girls at risk,#Thyroid cancer,#Hot topic,#island disaster,#River problems,#Radioactive particles found,46800
4/22/2024 10:38,"I just made a tweet about The Fukushima nuclear disaster in 2011, it triggered a tsunami with waves up to 130 feet tall.. you need to read more in my tweet",#japantsunami,#earthquakeinjapan,#japantsunami2011,#japan2011earthquake,#2011japanearthquake,#tsunamiinjapan,#worstdayinjapan,#earthquakeandtsunami,#earthquakejapan,#earthquaketsunamiinjapan,I share my opinion about the 2011 fukushima tsunami in japan that led to a very natural disaster of earthquake up to 130 feet tall. it was not a pleasant experience in japan.,#naturaldisaster,#fukushimanaturaldisaster,#fukushimanaturaldisasterinjapan,#fukushimanaturaldisaster2011,#naturaldisasterearthquake,#earthquakefukushimatsunami,#tsunamijapanearthquake,#earthquakeeffect,#bigearthquakeinjapan,#tsunamiinjapan2011earthquake,72190
4/22/2024 10:39,"The 2011 Fukushima nuclear disaster in #Japan still has rippling effects today. With culture shifts such as the #Setsuden movement, Japan has made great strides in becoming a more energy efficient county. How",#electricity,#WHO,#Setsuden,#saveelectricity,#nuclearpower,#nucleardisaster,#exclusionzone,#savetheplanet,#2011,#daiichi,"In 2011 the Fukushima Nuclear Plant accident brought devastation to the Japanese community. Since the disaster Japan has seen a cultural shift toward more environmentally friendly and stable alternatives. However, the effects on population health have been devastating.",#nuclearpower,#nucleardisaster,#healthcrisis,#WHO,#thyroidcancer,#savetheplanet,#nuclear,#crisis,#power,#energyalternatives,66820
4/22/2024 10:39,"The Fukushima nuclear disaster was such a tragedy. Caused by the Tohoku earthquake, it left a huge trail of devastation in its wake. However, it also inspired millions to save energy to help the nation. #Fukushima #nuclear #disaster",#nuclear,#disaster,#savings,#TohokuEarthquake,#renewableEnergy,#environment,#Setsuden,#energyPolicy,#climateChange,#radiation,"The 2011 Fukushima nuclear disaster was a catastrophic disaster. Caused by the Tohoku Earthquake, it was the most powerful earthquake recorded in Japan. The damage caused was immense. Yet, the disaster also led to a movement to save energy during the crisis.",#nuclear,#nuclearPower,#Setsuden,#nuclearEnergy,#radiation,#conservingEnergy,#energyPolicies,#tsunami,#2011disaster,#environmentalDisaster,63615
4/22/2024 10:39,"There was an environmental disaster in Japan when the Fukushima nuclear power plant leaked radioactive material into the ocean and displaced over 156,000 people in Japan.  ",#Nuclearwaste,#environment,#radioactive,#pollution,#saveenergy,#stopnuclearpower,#saferoceans,#savethewhales,#savethedolphins,#notgood,"After a large earthquake in Japan, the Fukushima nuclear power plant was hit with enormous waves from a tsunami that left radioactive material in the ocean all the way to California and displaced more than 156,000 people, an ecological and humanitarian disaster.   ",#savethewhales,#savetheoceans,#stopnuclearpower,#renewableenergy,#radioactive,#chernobyl,#environment,#conservation,#savepower,#nomorenukes,23444
4/22/2024 10:39,The Fukushima nuclear disaster is very real! Tohoku earthquake has caused tremendous damage and loss of life. #Fukushima,#earthquake,#PacificOcean,#nucleardisaster,#tsunami,#radioactive,#daiichinuclearplant,#powerplant,#tidalwaves,#NuclearPower,#nuclearaccident ,"BREAKING NEWS!!
The Fukushima nuclear disaster happened in 2011 but the  effects are still being felt to this day. With today's news of another #earthquake in the Asian corridor, the fears of that horrific event still resonate with residents of Japan and #California

",#earthquake,#tidalwave,#nuclear,#radioactive,#tsunami,#nucleardisaster,#powerplant,#nuclearaccident,#tidalwave,#PacificOcean,77965
4/22/2024 10:40,A 2011 nuclear disaster in Japan leads to energy saving program in Japan today.,#NuclearDisaster,#EarthquakeInJapan,#NuclearDisasterInJapan,#Setsuden,#SavingElectricity,#ReduceEnergyConsumption,#EnergyConsumption,#tsunami,#disaster,#JapaneseDisaster,Japan is saving energy today thanks to a program that grew out of the 2011 nuclear power plant disaster in Fukushima.,#NuclearDisaster,#SavingEnergy,#NuclearPowerPlantDisaster,#Setsuden,#SavingElectricity,#2011NuclearDisaster,#earthquake,#tsunami,#RadioactiveIsotopes,#WHO,87646
4/22/2024 10:40,#Fukushima never forget the disaster that cause major health issues for an entire population. #cancer #nuclearwar,#nuclearwar ,#cancer,#energy,#environmentprotection,#energyconception,#ovariancancer,#womenshealth,#electricity,#energylimits,#disasters ,No more Fukushimas!!We remember the victims of the unfortunate accident. This must never happen again. There needs to be strong regulations that will prevent another nuclear accident like Fukushima. Call you national and local leaders and tell them how you feel. #nuclear #cancer ,#nuclear,#cancer,#womenshealth,#environment,#energy,#nuclearsafety,#regulations,#safety,#electricity,#energylaws,47733
4/22/2024 10:40,"The Fulushima nuclear disaster was an accident that happened in 2011, cause by the most powerful earthquake ever recorded in Japan. Radioactive particles spread throughout the area in the water. Thousands of people have been displaced and health issues continue to arise.",#FukushimaCancerAwareness,#FukushimaDisaster,#FukushimaEarthQuakeAwareness,#FusushimaTsunamiAwareness,#JapanRemembers,#EarthquakeDisasterAwareness,#TsunamiAwareness,#FukushimaNeedsOurHelp,#FuskushimaRemembers,#NeverForgetFukushima,"In 2011 the most powerful earthquake recorded in Japan caused a tsunami which disrupted the nuclear energy plant in Fukushima, Japan. This accident leaked radioactive isotopes into the surrounding ocean water. Health issues are still arising today and thousands are displaced.",#FukushimaNeedsHelp,#FukushimaCancerAwareness,#FukushimaDisplacedCitizens,#NuclearDisasters,#EarthquakeDisasterAwareness,#TsunamiDisasterAwareness,#WorldwideDisasters,#JapaneseHealthConcerns,#FuskushimaSurvivors,#DisplacedJapanesCitizens,50900
4/22/2024 10:41,Natural disasters can also lead to another unexpected disaster.,#nucleardisaster ,#naturaldisaster,#earthquak,#earthquakinjapan,#emergency,#helpjapan,#hope,#japan,#nuclear,#disasterinjapan,Help is needed do to the recent tragic natural disasters in Japan!,#earthquakeinjapan,#disasterinjapan,#nucleardisaster,#nuclearearthquake,#helpingjapan,#internationaldisaster,#nuclearquakeshake,#worldconnect,#japandisplaced,#naturaldisasteremergency,23428
4/22/2024 10:44,The story of how a nuclear disaster developed an earthquake and therefore a tsunami is unbelievable! #tsunami #japan #2011,#nucleardisaster,#earthquakeconsequences,#cancer,#localandglobaldamage,#radioactivity,#exclusionzone,#earthquake,#tsunami,#2011,#consequences,Check out the consequences of the earthquake in Japan. ,#Earthquakeresults,#Nuclear,#2011,#Radioactive,#cancer,#globalissues,#localissues,#damage,#earthquakeresults,#tsunami,55401
4/22/2024 10:45,"Don't forget what happened because of #FUKUSHIMA.
If you were a young girl when it happened be sure to get checked out for thyroid cancer!",#radiation,#thyroidcancer,#nucleardisaster,#earthquake,#lossofpowe,#conserveenergy,#gettestedforthyroidcancer,#loveoneanother,#nuclearaccident,#fatalities,"Let's never forget the tragedy of #FUKUSHIMA.
If you were a young girl who went through that tragedy, it is important to get checked out for thyroid cancer!",#thryroidcancer,#nucleardisaster,#earthquake,#fatalities,#radiation,#2011,#tragedy,#saveenergy,#accident,#gettestedforcancer,82196
4/22/2024 10:46,Disaster in fukushima as an earthquake erupted causing a nuclear accident ,#fukushima,#fukushimadisaster,#earthquakeinfukushima,#jpanearthquake,#nucleardisasterinfukushima,#nucleardisaster,#prayforfukushima,#earthquake,#nucleardisasterinfukushima,#fukushimaupdates,"Let's recall the disastrous #fukushima nuclear disaster in 2011, that has displaced 150,000+ people from their homes and has led to significant power shortage in Japanese households",#Fukushima,#Japan,#Fukushimanucleardisaster,#DisasterRemembrance,#EnergyCrisis,#FukushimaEarthquake,#FukushimaMemorial,#JapanEarthquake,#RadioactiveContamination,#FukushimaTsunami,41724
4/22/2024 10:52,"When the earthquake struck Japan the critical damage to the Fukuskima Daiichi Nuclear Plant caused much dangerousradiation chargedwaters to flood into the waters around the plant casing at least 156,000 people to bemoved from te area",dangersinthewaters,fukushimadaiichiradiation,earthquakesinjapan,radiationcrisisatfukushima,#radiationandjapan,radiation,fukushimadaiichi,radiationightmare,losingoneshome,radiationandanearthquake,"When the earthquke occurred in Japan in 2011 the resulting tidal  wave struck the Fukushima Daiichi Nuclear Power Plant. The resulting damage released radioactive waters into the Pacific Ocean poisoning life around the plant. More than 156,000 people lost their homes and were for",forcedtomove,lifemustchange,earthquakesandchange,#fukushimaquake,quakezone,forcedremoval,#nomorefishing,#dirtywaterdirtylives,movingout,#fukushimawaters,72688
4/22/2024 11:26,"The Fukushima nuclear disaster was a nuclear accident that occurred in 2011. The cause of the disaster was the Tōhoku earthquake of March 11, 2011, the most powerful earthquake ever recorded in Japan. The exclusion zone caused the displacement of approximately 156,000 people ",#nuclear disaster,#nuclear accident,#disaster was the Tōhoku,#recorded in Japan,#energy shortages,#energy consumption,#media campaigns,#businesses and households,#The damage inflicted,"#130 feet high, and waves 45","A powerful earthquake followed by a devastating tsunami and one of the most serious nuclear accidents in history ended up claiming the lives of almost 20,000 people.

In Fukushima, life changed forever and its inhabitants had to leave their homes in search of a safe haven,",#inhabitants,#powerful,#devastating tsunami,#Fires in Tokyo,#changed forever,#radiation emitted,#accident at the Daiichi,#nuclear power plant.,#most serious nuclear accidents in ,#most serious nuclear ,26019
4/22/2024 11:38,see near power plant is very bad some time any earthquake and tsunami is more affected so power plant using on wet land and people mostly never affected situation i,#Alert,#Seepeople,#awareness ,#tsunami,#angry see,#Awarpeople,#fearsee,#asleeppeopel,#rantsu,#alertsu,more alerted for the people its more awareness easily go through next . need more secure in government side,#Exampletsunami,#Exampleearth,#Examplealerness,#exampleriver,#Examplefear,#ExamplesSafes,#Examplesewater,#Examplewitness,#Examplekundi,#Examplealercar,63817
4/22/2024 12:01,Fukushima nuclear disaster has caused long-term damages for nearby residents.  The energy shortage caused by its aftermath inspired campaign to cut back electric usage across Japan.,#Tsunami,#Reduce,#SaveEnergy,#CutElectricUsage,#DaiIchi,#SavethePower,#ReduceFuelReliance,#NuclearDisaster,#EnergyCrisis,#ConsumeLess,The nuclear disaster affected many people in the immediate area for an extended period of time.  Following the event Japanese government encourage reduction in electricity usage to reduce reliance on nucelar power,#ReduceUsage,#TsunamiDisaster,#TsunamiAftermath,#MeltDownAftermath,#Reduce,#CutElectricityUsage,#JapanReduceUsage,#CutFuelUse,#ConserveElectricity,#HelptheSurvivors,33005
