RecordedDate,tweet1,hashtag1_1,hashtag1_2,hashtag1_3,hashtag1_4,hashtag1_5,hashtag1_6,hashtag1_7,hashtag1_8,hashtag1_9,hashtag1_10,tweet2,hashtag2_1,hashtag2_2,hashtag2_3,hashtag2_4,hashtag2_5,hashtag2_6,hashtag2_7,hashtag2_8,hashtag2_9,hashtag2_10,random ID
5/3/2024 12:29,this is very sad and hopefully those affected can recover,#sad,#nuclear,#earthquake,#waves,#radioactive,#tsunami,#big,#power,#ocean,#cancer,this is very sad and hope everyone is going to be okay,#sad,#earthquake,#waves,#nuclear,#radioactive,#big,#cancer,#history,#never,#survive,42189
5/3/2024 12:33,"The Fukushima disaster in 2011 was just terrible. Cause so much nuclear disater, releasing terrible stuff into the ocean. People some are just now starting to feel the effects. AWFUL ",#Quake2011,#Earthquake ,#EnergySaving,#GlobalImpact,#RadiationisNOjoke,#ConserveEnergy,#TsunamiDisaster ,#BeAWARE,#NaturalDisaster,#StaySafe,"In 2011, There was an Earthquake, the Fukushima Earthquake, releasing pollution into the ocean because of the devasting tsunamis. The effects have been affecting people and the area since then. It is JUST TERRIBLE. ",#Neverforget,#Tsunami ,#Quake,#NaturalDisaster,#GlobalImpact,#InternationalChaos,#SaveTheEnergy,#EvironmentalDisaster,#StayAwareOfQuakes,#ShimaTsunami ,13982
5/3/2024 12:23,"The Fukushima disaster caused by a powerful earthquake and tsunami led to a 100-foot exclusion zone and displacement of thousands. Despite the tragedy it sparked Japan's Setsuden movement, promoting energy conservation nationwide. #Fukushima""",#NuclearDisaster,#EarthquakeTsunami,#RenewableFuture,#EnergySaving,#Resilience,#Globalhealth,#RadiationImpact,#SetsudenMovement,#EnergyCrisis,#ExclusionZone,"The Fukushima disaster of 2011, triggered by a devastating earthquake and tsunami, left thousands displaced and sparked a nationwide movement for energy conservation.  ",#EmergencyManagement,#Healthrisk ,#NuclearAccident,#CommunitySupport,#EnergyEfficiency,#RenewableResources,#DisasterRelief,#SafetyMeasures,#ElectricityUsage,#ClimateChange,17684
5/3/2024 12:31,Look at what a nuclear disaster can cause! It's terrible! The consequences can last for years! Let's do our best to not let this happen! #Fukushima ,#radioactive,#nuclear,#nucleardestruction,#cancer,#nucleartitalwave,#enery,#powerplant,#nuclearhealth,#nuclearfallout,#nuclearradioactive,Look at what a nuclear disaster can cause! Let's do our best to keep this from happening ever again! The consequences last for years and can cause cancer!,#nucleardisasters,#nuclearcancer,#nucleartittelwave,#nuclearpeople,#saynotonuclear,#nuclear,#nuclearconsequenses,#nuclearcare,#nuclearworld,#nucleardamage,35914
5/3/2024 12:41,"The earthquake that caused the Fukushima nuclear accident that displaced 156,000 people was a major catastrophe that caused issues that Japan is still dealing with until this day. We need to spread awareness on the e",#earthquake,#Disaster,#radiation,#displacement ,#catastrophe ,#effects,#awareness,#health,#community,#WHO,The earthquake that caused the nuclear disaster in Fukushima Japan caused widespread damage that still affects the Japanese people long afterwards. There is studies that show that girls in the area exposed to radiation are more likely to develop thyroid cancer.,#Cancer,#Awareness,#radiation,#Thyroid,#WHO,#nuclear,#longlasting,#effects,#cause,#crisis,94217
5/3/2024 12:31,"Japan had a tragic natural disaster in 2011, it was the worst disaster in Japans history. It was a nuclear disaster and the effects are still being felt today. 156,000 people were displaced during the disaster. Electricity is still being affected. ",#disaster,#nuclear,#tsunami,#helprebuild,#flood,#naturaldisaster,#fallout,#thyroidcancer,#displacement,#2011,"In 2011 an earthquake caused a nuclear disaster in Fukishima Japan. It effected over 156,000 people. Its effects are still being felt today.",#naturaldisaster,#tsunami,#fallout,#thyroidcancer,#nuclear,"#156,000",#rebuild,#meltdown,#2011,#helpJapan,66551
5/3/2024 12:31,"The Fukushima nuclear disaster happened 13 years ago on March 11th. Around 156,000 people were displaced due to this. The effects will still be felt for years to come.",#FukushimaNuclearDisaster,#March112011,#13years,#Japan,#Tōhoku,#earthquake,#NuclearPowerPlant,#tsunami,#156000people,#displaced,"The Fukushima nuclear disaster happened 13 years ago on March 11, 2011. 156,000 people were displaced and the effects will still be felt years from now.",#nucleardisaster,#156000,#displaced,#march112011,#FukushimaJapan,#earthquake,#tsumni,#13years,#nuclear,#powerplant,33364
5/3/2024 12:32,The Fukushima nuclear disaster of 2011has had catastrophic effects on the overall exposure to radiation. however some postives came from the disaster. More Japanese have started to conserve electricity. ,#JPNTsunami,#Conserve,#Japanstrong,#Tyroidawraenss,#Fukushimastrong,# Setsuden,#Saveelectrcity ,#Conserve,#Radiationposioning,#naturaldisaster,The 2011 tsunami in Fukushima left as many as 156000 people displaces and the region is still feeling the effects of the disaster even now. Help conserve electricity to keep the effort going.,#Tsunami,#Conserve,#SaveElectricity,#Thyroidawreness,#StopThyroiddisease,#Tsunami,#Radiation,#NaturalDisaster,#Earthquake,#Neverforget,44585
5/3/2024 12:31,"Incredible results from earthquake #terrible
better energy usuage policies #energyindependence
great response Japan, but think of USA #noradioactivity",#nuclearno,#earthquakeeffects,#radioactivityproblems,#underlyingmotives,#cleanenergy,#betterenergy,#othercleanenergy,#stopwaterpollution,#saveouroceans,#beresponsible,"Earthquakes have long lasting effects
Nuclear power plants are never risk free.
It shows Japan is only concerned for Japan
Protect our water and air, no more nukes",#Japandoesn'tcare,#Aftereffectsofearthquakes,#terribletimes,#stampoutnuclearplants,#trycompassion,#betterenergysources,#protectouroceans,#conserveenergy,#powerenergysolutions,#stopnuclearpollution,31898
5/3/2024 12:31,"Japan focuses on reducing energy consumption after nuclear disaster by the Daiichi Nuclear Power Plant.
#reduceenergy #disaster #japan #Setsuden #saveenergy #daiichinuclearpower #fukushima #japan #2011 #earthquake",#daiichi,#earthquake,#fukushima,#disaster,#tohoku,#naturaldisaster,#nuclearpowersetsuden,#saveenergy,#reduceenergyuse,#thyroidcancer,"Terrible earthquake causes nuclear disaster at Daiichi Nuclear Power Plant in Fukushima, Japan! Focus on reducing energy now (Setsuden)!",#setsuden,#tragedy,#nuclearpower,#earthquake,#energyreducing,#saveenergy,#disaster,#daiichi,#naturaldisaster,#hurt,84111
5/3/2024 12:30,We need to redesign nuclear reactors to prevent disaster like Fukushima nuclear disaster #Fukusima#climatechange#future,#betterfuture,#nucleardisaster,#betterdesign,#redesign,#futuregeneration,#gooddesign,#nuclearreactor,#prevention,#safety,#safenuclear,We need to redesign all nuclear reactors in the country to prevent disasters like Fukushima happen in the USA and to build a better future for next generations.,#nuclear disaster,#redesign,#prevention,#safety,#future generations,#safe nuclear,#prevent disasters,#redesign reactors,#new design,#better design,57783
5/3/2024 12:32,#FukushimaPowerPlantDisaster#Japan#nuclearaccident#2011earthquake#thyroidcancer#radiation#tsunami,#nuclearpowerplant,#japan,#thyroidcancer,#fukushima,#radiation,#earthquake,#tsunami,#dalichia,#radioactiveparticles,#Setsuden,Disaster at the nuclear plant in Japan can cause thyroid cancer in girls  #disaster,#disaster,#radioactive,#thyroidcancer,#tsuanmi,#nuclearplant,#radioactiveparticles,#babycancer,#nucleardisaster,#thyroid,#cancer,65964
5/3/2024 12:32,Please remember Japan. Over 10 years ago they had a nuclear accident happpen and they are still dealing with the consequences. Little girls that were exposed to radiation could possibly end up with thyroid cancer. It is sad.,#prayforJapan,#accidentshappen,#savingelectricity,#tacklethyroidcancer,#prayforcalifornia,#savethePacific,#rememberthreeeleven,#nuclearaccident,#neverforgotten,#powerfulearthquake,A tragic thing happened in Japan in March in 2011. A nuclear accident happened that caused Japan to be affected for years to follow. ,#savingelectricity,#prayforJapan,#cleanthePacific,#powerfulearthquake,#CarefulCalifornia,#tacklethyroidcancer,#savingthepacific,#rememberingjapan,#radiationsucks,#neverforgetjapan,18491
5/3/2024 12:29,"We must all remain vigilant when it comes to nuclear power, and to ensure that people remember the tragedy that occurred with the Fukushima disaster on March 11th, 2011.",#remember,#vigilance,#tragedy,#lostlives,#japan,#nucleardisaster,#earthquake,#tsunami,#neveragain,#Setsuden,"We should all remember and remain vigilant about nuclear catastrophe. March 11, 2011 marks the day of the Fukushima disaster.",#remember,#vigilance,#nuclearsafety,#nucleardisaster,#tsunami,#letsmakenuclearsafe,#conserveenergy,#neveragain,#thyroidcancerrisks,#japan,26800
5/3/2024 12:29,"""The Fukushima nuclear disaster in 2011 sparked a movement for change in Japan. From energy conservation to public health concerns, the effects of this tragedy are still being felt. #FukushimaNuclearDisaster""",#DisasterPrevention,#NuclearSafety,#EnergyConservation,#EnvironmentalImpact,#PublicHealth,#GlobalConsequences,#RenewableEnergy,#CrisisResponse,#CommunityResilience,#ClimateChange,"The Fukushima nuclear disaster in 2011 shook Japan and the world. The aftermath left scars on residents and the environment, sparking a national movement to save electricity and reduce energy consumption. #NeverForget #FukushimaNuclearDisaster",#FukushimaResponse ,#NuclearAccident ,#EnergyAwareness,#HealthConcerns,#DisasterRecovery,#CommunitySupport,#ClimateAction,#RenewableSolutions,#GlobalChange,#CrisisLessons,28610
5/3/2024 12:31,"After a devastating earthquake damaged a nuclear power plant in Japan 13 years ago, the damaging effects are still occurring today. All of this has lead to Setsuden, which has encouraged Japanese residents to save energy.",#NuclearDisaster,#JapaneseEarthquake,#SavingEnergy,#RadiationEffects,#CommunitySolidarity,#ThyroidCancer,#2011Earthquake,#NuclearPowerDangers,#DaiichiiDisaster,#EnergyPolicies,"A devastating earthquake devastated Japan in 2011. Thirteen years later, the negative effects are still seen.",#EnergyConservation,#EnergyPolicies,#NuclearConsequences,#DevastatingEarthquake,#RadiationEffects,#CommunitySolidarity,#JapanStrong,#ThyroidRadiation,#EarthquakeAftermath,#VulnerableInfants,62551
5/3/2024 12:31,The Fukushima nuclear disaster is affecting more than the environment. It causes thyroid cancer in girls. A 70% higher chance!,#thyroid,#thyroidcancer,#fukushima,#nuclear,#nucleardisaster,#japan,#pacificocean,#girls,#females,#tsunami,The nuclear devastation at Fukushima has caused more than environmental destruction. It causes thyroid cancer in infants. Specifically infant girls with a 70% chance!,#Japan,#cancer,#fukushima,#nuclear,#disaster,#thyroid,#thyroidcancer,#infants,#girls,#pacific,73905
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
